"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-02-22","lesiones dolosas","-103.46027","19.221669","la estrella","pihuamo","65","5:30","la vida y la integridad corporal","interior"
"2017-02-28","robo a casa habitacion","-103.480336","19.713479","la morita","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-03","robo a negocio","-103.373738","19.560047","tuxpan","tuxpan","108","17:45","el patrimonio","interior"
"2017-02-20","lesiones dolosas","-103.41879","19.625386","zapotiltic","zapotiltic","121","17:45","la vida y la integridad corporal","interior"
"2017-02-14","violencia familiar","-103.479426","19.707807","ciudad guzman centro","zapotlan el grande","23","5:30","la familia","interior"
"2017-02-14","robo de motocicleta","-103.460024","19.71065","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-16","robo a vehiculos particulares","-103.465414","19.704616","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-07","robo a negocio","-103.48597","19.702695","central de abastos","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-02","violencia familiar","-103.479445","19.706768","ctm","zapotlan el grande","23","5:30","la familia","interior"
"2017-02-03","robo a vehiculos particulares","-103.461028","19.704398","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-06","violencia familiar","-103.477715","19.805708","iprovipe","gomez farias","79","17:45","la familia","interior"
"2017-02-08","violencia familiar","-103.457043","19.70608","ciudad guzman centro","zapotlan el grande","23","5:30","la familia","interior"
"2017-02-08","robo de motocicleta","-103.477158","19.684352","la providencia","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-28","violencia familiar","-103.474854","19.704986","16 de septiembre","zapotlan el grande","23","5:30","la familia","interior"
"2017-02-22","robo a int de vehiculos","-103.370243","19.555037","tuxpan","tuxpan","108","5:30","el patrimonio","interior"
"2017-02-07","lesiones dolosas","-103.448195","19.6353","huescalapa","zapotiltic","121","17:45","la vida y la integridad corporal","interior"
"2017-02-10","robo de motocicleta","-103.479859","19.680156","reforma","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-03","lesiones dolosas","-103.469284","19.718905","compositores","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
"2017-02-21","robo de motocicleta","-103.467175","19.694015","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-13","robo a vehiculos particulares","-103.480828","19.678502","union de colonos de ciudad guzman","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-16","violencia familiar","-103.410277","19.622303","infonavit","zapotiltic","121","17:45","la familia","interior"
"2017-02-08","robo a casa habitacion","-103.460337","19.689837","arboledas","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-09","robo a negocio","-103.470298","19.687519","1 de mayo","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-10","robo a persona","-103.376301","19.555426","tuxpan","tuxpan","108","5:30","el patrimonio","interior"
"2017-02-14","robo a vehiculos particulares","-103.463143","19.701651","ciudad guzman centro","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-02","robo a persona","-103.25194","19.673845","tamazula de gordiano","tamazula de gordiano","85","5:30","el patrimonio","interior"
"2017-02-08","lesiones dolosas","-103.464272","19.702275","ciudad guzman centro","zapotlan el grande","23","5:30","la vida y la integridad corporal","interior"
"2017-02-07","lesiones dolosas","-103.457336","19.708404","cristo rey","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-02-10","robo a casa habitacion","-103.489048","19.690921","ciudad guzman","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-10","robo a negocio","-103.458314","19.689946","arboledas","zapotlan el grande","23","17:45","el patrimonio","interior"
"2017-02-10","lesiones dolosas","-103.477664","19.698441","ciudad guzman centro","zapotlan el grande","23","17:45","la vida y la integridad corporal","interior"
"2017-02-20","violencia familiar","-103.382409","19.550648","tierras blancas","tuxpan","108","5:30","la familia","interior"
"2017-02-22","violencia familiar","-103.459319","19.715468","ciudad guzman centro","zapotlan el grande","23","5:30","la familia","interior"
"2017-02-08","robo a casa habitacion","-103.470675","19.702678","ciudad guzman centro","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-09","robo a negocio","-103.468053","19.686958","benito juarez","zapotlan el grande","23","5:30","el patrimonio","interior"
"2017-02-16","robo a persona","-103.420532","19.633523","lazaro cardenas","zapotiltic","121","5:30","el patrimonio","interior"
