"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-02-23","robo a vehiculos particulares","-103.184316","20.29166","chapala centro","chapala","30","17:45","el patrimonio","interior"
"2017-02-01","lesiones dolosas","-103.490447","20.321489","zapotitlan de hidalgo","jocotepec","50","5:30","la vida y la integridad corporal","interior"
"2017-02-28","robo casa habitacion","-103.185844","20.296969","las redes","chapala","30","5:30","el patrimonio","interior"
"2017-02-28","lesiones dolosas","-103.017735","19.921384","el charco","mazamitla","59","5:30","la vida y la integridad corporal","interior"
"2017-02-07","violencia familiar","-103.187306","20.293904","la purisima","chapala","30","17:45","la familia","interior"
"2017-02-20","robo casa habitacion","-103.042644","20.161936","lazaro cardenas y unidad","tizapan el alto","96","17:45","el patrimonio","interior"
"2017-02-23","robo a persona","-103.190831","20.291239","chapala centro","chapala","30","17:45","el patrimonio","interior"
"2017-02-27","lesiones dolosas","-103.274583","20.302645","ajijic","chapala","30","17:45","la vida y la integridad corporal","interior"
"2017-02-08","robo casa habitacion","-103.128597","20.392708","atotonilquillo","chapala","30","5:30","el patrimonio","interior"
"2017-02-21","lesiones dolosas","-103.119077","19.8876","no disponible","mazamitla","59","5:30","la vida y la integridad corporal","interior"
"2017-02-28","violencia familiar","-103.477317","20.322486","zapotitlan de hidalgo","jocotepec","50","17:45","la familia","interior"
"2017-02-08","robo a carga pesada","-103.131774","20.392173","atotonilquillo","chapala","30","5:30","el patrimonio","interior"
"2017-02-02","robo casa habitacion","-103.345806","20.288716","san juan cosala","jocotepec","50","17:45","el patrimonio","interior"
"2017-02-04","lesiones dolosas","-103.329756","20.333695","las trojes","jocotepec","50","5:30","la vida y la integridad corporal","interior"
"2017-02-21","robo casa habitacion","-103.213676","20.169717","heraclio diaz (tepehuaje)","tuxcueca","107","5:30","el patrimonio","interior"
"2017-02-27","robo a vehiculos particulares","-103.187915","20.288445","chapala centro","chapala","30","5:30","el patrimonio","interior"
"2017-02-27","violencia familiar","-103.416256","20.289503","nextipac","jocotepec","50","5:30","la familia","interior"
"2017-02-10","robo a negocio","-103.131774","20.392173","atotonilquillo","chapala","30","17:45","el patrimonio","interior"
"2017-02-20","robo casa habitacion","-103.192692","20.323118","no disponible","chapala","30","17:45","el patrimonio","interior"
"2017-02-13","violencia familiar","-102.909164","19.586352","santa maria del oro","santa maria del oro","56","17:45","la familia","interior"
"2017-02-28","violencia familiar","-103.533401","20.389339","el molino","jocotepec","50","5:30","la familia","interior"
"2017-02-02","robo a negocio","-103.20205","20.291436","lourdes","chapala","30","5:30","el patrimonio","interior"
"2017-02-01","robo casa habitacion","-103.156244","20.000948","la manzanilla de la paz","la manzanilla de la paz","57","17:45","el patrimonio","interior"
"2017-02-10","robo de motocicleta","-103.37684900000001","20.296722","no disponible","jocotepec","50","5:30","el patrimonio","interior"
"2017-02-08","violencia familiar","-103.431068","20.282907","centro","jocotepec","50","5:30","la familia","interior"
"2017-02-03","violencia familiar","-103.190182","20.291088","chapala centro","chapala","30","17:45","la familia","interior"
"2017-02-08","robo a negocio","-103.16472","20.311029","no disponible","chapala","30","5:30","el patrimonio","interior"
"2017-02-07","robo a persona","-103.192692","20.323118","no disponible","chapala","30","17:45","el patrimonio","interior"
"2017-02-08","robo casa habitacion","-103.258574","20.300038","ajijic","chapala","30","17:45","el patrimonio","interior"
"2017-02-27","robo casa habitacion","-103.352113","20.291676","san juan cosala","jocotepec","50","17:45","el patrimonio","interior"
"2017-02-08","robo a vehiculos particulares","-103.259354","20.303054","ajijic","chapala","30","5:30","el patrimonio","interior"
"2017-02-08","lesiones dolosas","-103.481215","20.325456","zapotitlan de hidalgo","jocotepec","50","17:45","la vida y la integridad corporal","interior"
