"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2017-04-19","robo a vehiculos particulares","na","na","no disponible","san martin hidalgo","77","17:45","el patrimonio","interior"
"2017-05-10","lesiones dolosas","na","na","no disponible","villa corona","114","5:30","la vida y la integridad corporal","interior"
"2017-05-02","robo a negocio","na","na","no disponible","atemajac de brizuela","10","5:30","el patrimonio","interior"
"2017-05-09","violencia familiar","na","na","no disponible","cocula","24","17:45","la familia","interior"
"2017-05-18","violencia familiar","na","na","no disponible","zacoalco de torres","119","17:45","la familia","interior"
"2017-05-08","robo a vehiculos particulares","na","na","no disponible","villa corona","114","17:45","el patrimonio","interior"
"2017-05-25","lesiones dolosas","na","na","no disponible","atoyac","14","17:45","la vida y la integridad corporal","interior"
"2017-05-02","lesiones dolosas","na","na","no disponible","tapalpa","86","17:45","la vida y la integridad corporal","interior"
"2017-05-10","lesiones dolosas","na","na","no disponible","villa corona","114","17:45","la vida y la integridad corporal","interior"
"2017-05-03","lesiones dolosas","na","na","no disponible","cocula","24","17:45","la vida y la integridad corporal","interior"
"2017-05-30","lesiones dolosas","na","na","no disponible","sayula","82","17:45","la vida y la integridad corporal","interior"
"2017-06-13","robo a vehiculos particulares","na","na","no disponible","san martin hidalgo","77","17:45","el patrimonio","interior"
"2017-06-26","lesiones dolosas","na","na","no disponible","cocula","24","17:45","la vida y la integridad corporal","interior"
"2017-06-03","violacion","na","na","no disponible","cocula","24","5:30","la libertad y la seguridad sexual","interior"
"2017-06-13","robo a vehiculos particulares","na","na","no disponible","san martin hidalgo","77","17:45","el patrimonio","interior"
"2017-06-26","robo a carga pesada","na","na","no disponible","acatlan de juarez","2","5:30","el patrimonio","interior"
"2017-06-01","lesiones dolosas","na","na","no disponible","villa corona","114","5:30","la vida y la integridad corporal","interior"
"2017-06-26","robo a negocio","na","na","no disponible","cocula","24","17:45","el patrimonio","interior"
"2017-07-27","violencia familiar","na","na","no disponible","cocula","24","17:45","la familia","interior"
"2017-07-19","robo a vehiculos particulares","na","na","no disponible","cocula","24","17:45","el patrimonio","interior"
"2017-07-28","robo a casa habitacion","na","na","no disponible","cocula","24","17:45","el patrimonio","interior"
"2017-07-11","robo a carga pesada","na","na","no disponible","acatlan de juarez","2","17:45","el patrimonio","interior"
"2017-07-03","lesiones dolosas","na","na","no disponible","zacoalco de torres","119","5:30","la vida y la integridad corporal","interior"
"2017-07-21","abuso sexual infantil","na","na","no disponible","cocula","24","17:45","la libertad y la seguridad sexual","interior"
"2017-07-19","robo a negocio","na","na","no disponible","cocula","24","5:30","el patrimonio","interior"
"2017-07-25","abuso sexual infantil","na","na","no disponible","cocula","24","17:45","la libertad y la seguridad sexual","interior"
"2017-08-01","lesiones dolosas","na","na","no disponible","san martin hidalgo","77","5:30","la vida y la integridad corporal","interior"
"2017-08-02","robo a carga pesada","na","na","no disponible","acatlan de juarez","2","5:30","el patrimonio","interior"
"2017-08-09","robo a vehiculos particulares","na","na","no disponible","tapalpa","86","5:30","el patrimonio","interior"
"2017-08-31","robo a vehiculos particulares","na","na","no disponible","sayula","82","5:30","el patrimonio","interior"
"2017-08-08","robo a vehiculos particulares","na","na","no disponible","acatlan de juarez","2","17:45","el patrimonio","interior"
"2017-08-14","violencia familiar","na","na","no disponible","cocula","24","5:30","la familia","interior"
"2017-08-28","robo a vehiculos particulares","na","na","no disponible","zacoalco de torres","119","17:45","el patrimonio","interior"
"2017-08-28","abuso sexual infantil","na","na","no disponible","sayula","82","5:30","la libertad y la seguridad sexual","interior"
