"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2023-09-05","Lesiones dolosas",-104.5729178780787,19.234951207239874,"CENTRO","Cihuatlán",22,"21:00","La vida y la integridad corporal","Interior"
"2023-07-04","Lesiones dolosas",-104.56838621031257,19.237116570403387,"CENTRO","Cihuatlán",22,"N.D.","La vida y la integridad corporal","Interior"
"2023-11-14","Lesiones dolosas",-104.68607236830718,19.23449795150968,"SANTA ROSA","Cihuatlán",22,"N.D.","La vida y la integridad corporal","Interior"
"2023-12-04","Lesiones dolosas",-104.67776834954442,19.210270463502724,"BARRA DE NAVIDAD","Cihuatlán",22,"18:00","La vida y la integridad corporal","Interior"
"2023-12-26","Lesiones dolosas",-104.64195183918473,19.480653546359655,"CENTRO","La Huerta",43,"20:00","La vida y la integridad corporal","Interior"
"2023-06-22","Lesiones dolosas",-104.43742551555745,19.599697373565036,"CENTRO","Casimiro Castillo",21,"06:00","La vida y la integridad corporal","Interior"
"2023-07-12","Lesiones dolosas",-104.70697980997734,19.22489696250576,"SAN PATRICIO (MELAQUE)","Cihuatlán",22,"09:00","La vida y la integridad corporal","Interior"
"2023-08-10","Lesiones dolosas",-105.12618227324555,19.589892518696523,"PERULA","La Huerta",43,"12:00","La vida y la integridad corporal","Interior"
"2023-11-10","Lesiones dolosas",-104.57311125632204,19.237437174841286,"SANTA CECILIA","Cihuatlán",22,"12:30","La vida y la integridad corporal","Interior"
"2023-08-21","Lesiones dolosas",-104.70475972652224,19.22479181767907,"SAN PATRICIO (MELAQUE)","Cihuatlán",22,"13:15","La vida y la integridad corporal","Interior"
"2023-08-22","Lesiones dolosas",-104.55646156578821,19.23895154807483,"CENTRO","Cihuatlán",22,"14:00","La vida y la integridad corporal","Interior"
"2023-03-03","Lesiones dolosas",-105.1850102325741,19.67917505745674,"JOSE MARIA MORELOS","Tomatlán",100,"15:30","La vida y la integridad corporal","Interior"
"2023-08-11","Lesiones dolosas",-104.35932762170322,19.451124394912423,"CENTRO","Cuautitlán de García Barragán",27,"19:00","La vida y la integridad corporal","Interior"
"2023-07-25","Lesiones dolosas",-104.44115558687574,19.63298849383521,"EL ZAPOTILLO","Casimiro Castillo",21,"20:00","La vida y la integridad corporal","Interior"
"2023-02-02","Lesiones dolosas",-104.64151875466952,19.481564440131876,"CENTRO","La Huerta",43,"20:00","La vida y la integridad corporal","Interior"
"2023-10-17","Lesiones dolosas",-104.45416024836189,19.61304788145462,"CAMINO REAL","Casimiro Castillo",21,"23:20","La vida y la integridad corporal","Interior"
"2023-08-02","Lesiones dolosas",-104.55645746480648,19.237183673469584,"CENTRO","Cihuatlán",22,"01:30","La vida y la integridad corporal","Interior"
"2023-06-21","Lesiones dolosas",-104.71826298909396,19.24430795541502,"EMILIANO ZAPATA","Cihuatlán",22,"01:35","La vida y la integridad corporal","Interior"
"2023-06-05","Lesiones dolosas",-105.51882103946097,20.183572627460972,"NO DISPONIBLE","Tomatlán",100,"11:30","La vida y la integridad corporal","Interior"
